Supplier's name,Buyer's name,Supplier's TIN,Supplier's Document Type,Supplier's Registration / Identification Number / Passport Number,Supplier's SST Registration Number,Supplier's Tourism Tax Registration Number,Supplier's e-mail,Supplier's Malaysia Standard Industrial Classification (MSIC) Code,Supplier's Business Activity Description,Buyer's TIN,Buyer's Document Type,Buyer's Registration / Identification Number / Passport Number,Buyer's SST Registration Number,Buyer's e-mail,Supplier's Address Line 0,Supplier's Address Line 1,Supplier's Address Line 2,Supplier's Postal Code,Supplier's City Name,Supplier's State,Supplier's Country,Buyer's Address Line 0,Buyer's Address Line 1,Buyer's Address Line 2,Buyer's Postal Code,Buyer's City Name,Buyer's State,Buyer's Country,Supplier's Contact Number,Buyer's Contact Number,e-Invoice Version,e-Invoice Type,e-Invoice Code / Number,Original e-Invoice Reference Number,e-Invoice Date,e-Invoice Time,Issuer's Digital Signature,Invoice Currency Code,Currency Exchange Rate,Frequency of Billing,Billing Period Start Date,Billing Period End Date,Classification,Description of Product or Service,Unit Price,Tax Type,Tax Rate,Tax Amount,Details of Tax Exemption,Amount Exempted from Tax,Subtotal,Total Excluding Tax (line item),Total Excluding Tax (invoice level),Total Tax Amount,Total Including Tax,Total Net Amount,Total Payable Amount,Rounding Amount,Total TaxableAmount Per Tax Type,Quantity,Measurement,Discount Rate,Discount Amount,Total Discount Rate,Total Discount Amount,Fee / Charge Rate,Fee / Charge Amount,Total Fee / Charge Rate,Total Fee / Charge Amount,Payment Mode,Supplier's Bank Account,Payment Terms,Prepayment Amount,Prepayment Date,Prepayment Time,Prepayment Reference Number,Bill Reference Number,"Reference Number of Customs Form No.1, 9, etc.",PO Number,DO Number,PO Number (invoice level),DO Number (invoice level)
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2467,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2468,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2469,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2470,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2471,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2472,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2473,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2474,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2475,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2476,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2477,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2478,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2479,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2480,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2481,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2482,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2483,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2484,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2485,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2486,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2487,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2488,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2489,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2490,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2491,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2492,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2493,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2494,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2495,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2496,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2497,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2498,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2499,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2500,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2501,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2502,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2503,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2504,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2505,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2506,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2507,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2508,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2509,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2510,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2511,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2512,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2513,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2514,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2515,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2516,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2517,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2518,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2519,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2520,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
